"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment1  Value","treatment1  Exposure Volume","treatment1  Absolute Impact","treatment1  Absolute Impact Confidence Interval","treatment1  Relative Impact","treatment1  Relative Impact Confidence Interval","treatment1  P Value","treatment1  Significance","treatment1  Coverage","treatment1  Relative Global Lift","treatment1  Absolute Global Lift","treatment2 Value","treatment2 Exposure Volume","treatment2 Absolute Impact","treatment2 Absolute Impact Confidence Interval","treatment2 Relative Impact","treatment2 Relative Impact Confidence Interval","treatment2 P Value","treatment2 Significance","treatment2 Coverage","treatment2 Relative Global Lift","treatment2 Absolute Global Lift"
"cng_business_line_Alcohol","Dimension","cng_subtotal","","mean","29.837542","97,449","29.958319","101,107","0.120715","[-0.174758, +0.416188]","0.004046","[-0.5857%, +1.3948%]","0.423283","-","0.036481","0.000143","0.004430","29.963297","97,262","0.125730","[-0.169538, +0.420998]","0.004214","[-0.5682%, +1.411%]","0.403952","-","0.036481","0.000149","0.004609"
"cng_business_line_Grocery","Dimension","cng_subtotal","","mean","43.524171","428,377","43.392672","441,843","-0.137835","[-0.314792, +0.039122]","-0.003167","[-0.7233%, +0.0899%]","0.126848","-","0.136085","-0.000608","-0.018765","43.373963","429,836","-0.175764","[-0.3494, -0.002128]","-0.004038","[-0.8028%, -0.0049%]","0.047257","Significant","0.136085","-0.000774","-0.023907"
"cng_business_line_Pets","Dimension","cng_subtotal","","mean","41.400198","28,114","41.727032","28,845","0.219801","[-0.361545, +0.801148]","0.005309","[-0.8733%, +1.9351%]","0.458668","-","0.006743","0.000048","0.001481","41.297403","28,151","-0.204833","[-0.787371, +0.377706]","-0.004948","[-1.9019%, +0.9123%]","0.490720","-","0.006743","-0.000045","-0.001386"
"cng_subtotal_order_received","Metric","N/A","","mean","29.895830","1,067,959","29.950236","1,099,765","0.053904","[-0.041821, +0.149628]","0.001803","[-0.1399%, +0.5005%]","0.269730","-","0.400984","0.000714","0.021631","29.890600","1,068,227","-0.006028","[-0.099228, +0.087172]","-0.000202","[-0.3319%, +0.2916%]","0.899127","-","0.400984","-0.000080","-0.002418"
"cng_business_line_1P Convenience","Dimension","cng_subtotal_order_received","","mean","25.540302","121,786","25.537044","125,041","-0.011103","[-0.175228, +0.153023]","-0.000435","[-0.6861%, +0.5991%]","0.894521","-","0.034440","-0.000013","-0.000383","25.502964","120,895","-0.047334","[-0.214212, +0.119544]","-0.001853","[-0.8387%, +0.4681%]","0.578256","-","0.034440","-0.000054","-0.001634"
"cng_business_line_3P Convenience","Dimension","cng_subtotal_order_received","","mean","18.385693","538,643","18.453912","555,414","0.072363","[+0.016782, +0.127943]","0.003936","[+0.0913%, +0.6959%]","0.010718","Significant","0.170538","0.000408","0.012326","18.414421","539,742","0.032339","[-0.023128, +0.087806]","0.001759","[-0.1258%, +0.4776%]","0.253157","-","0.170538","0.000182","0.005509"
"cng_business_line_Active & Office","Dimension","cng_subtotal_order_received","","mean","67.265448","14,767","69.382393","15,176","1.984829","[-1.906852, +5.87651]","0.029507","[-2.8348%, +8.7363%]","0.317496","-","0.003450","0.000226","0.006838","70.138455","14,824","2.691955","[-1.096962, +6.480872]","0.040020","[-1.6308%, +9.6348%]","0.163766","-","0.003450","0.000307","0.009275"
"cng_business_line_Alcohol","Dimension","cng_subtotal_order_received","","mean","29.405157","99,599","29.531561","103,382","0.126222","[-0.168542, +0.420986]","0.004293","[-0.5732%, +1.4317%]","0.401310","-","0.036485","0.000153","0.004631","29.570091","99,467","0.164922","[-0.12896, +0.458803]","0.005609","[-0.4386%, +1.5603%]","0.271375","-","0.036485","0.000200","0.006044"
"cng_business_line_Cannabis & Hemp","Dimension","cng_subtotal_order_received","","mean","43.965438","246","41.884317","264","-3.013414","[-9.380379, +3.353551]","-0.068541","[-21.3358%, +7.6277%]","0.353600","-","0.000065","-0.000007","-0.000198","44.592287","224","0.587413","[-6.785905, +7.960731]","0.013361","[-15.4346%, +18.1068%]","0.875919","-","0.000065","0.000001","0.000039"
"cng_business_line_Flowers","Dimension","cng_subtotal_order_received","","mean","52.472034","23,141","53.423784","23,710","0.978142","[+0.242182, +1.714103]","0.018641","[+0.4615%, +3.2667%]","0.009189","Significant","0.005214","0.000169","0.005114","52.970134","22,944","0.551640","[-0.18938, +1.292659]","0.010513","[-0.3609%, +2.4635%]","0.144548","-","0.005214","0.000096","0.002889"
"cng_business_line_Grocery","Dimension","cng_subtotal_order_received","","mean","42.556783","436,365","42.441599","450,154","-0.119556","[-0.300889, +0.061778]","-0.002809","[-0.707%, +0.1452%]","0.196277","-","0.135324","-0.000536","-0.016181","42.419723","437,786","-0.160336","[-0.334212, +0.01354]","-0.003768","[-0.7853%, +0.0318%]","0.070709","-","0.135324","-0.000718","-0.021687"
"cng_business_line_Home & Wellness","Dimension","cng_subtotal_order_received","","mean","35.843008","41,307","36.362334","42,389","0.432333","[-0.178326, +1.042992]","0.012062","[-0.4975%, +2.9099%]","0.165256","-","0.010126","0.000145","0.004394","35.765986","41,245","-0.171115","[-0.770363, +0.428134]","-0.004774","[-2.1493%, +1.1945%]","0.575708","-","0.010126","-0.000057","-0.001736"
"cng_business_line_Packages","Dimension","cng_subtotal_order_received","","mean","0.000000","406","0.000000","421","0.000000","[0, 0]","","[]","1.000000","-","0.000123","0.000000","0.000000","0.000000","434","0.000000","[0, 0]","","[]","1.000000","-","0.000123","0.000000","0.000000"
"cng_business_line_Pets","Dimension","cng_subtotal_order_received","","mean","40.958240","28,459","41.123882","29,191","0.053575","[-0.570517, +0.677668]","0.001308","[-1.3929%, +1.6545%]","0.866383","-","0.006669","0.000012","0.000358","40.722774","28,473","-0.352152","[-0.976042, +0.271738]","-0.008598","[-2.383%, +0.6635%]","0.268599","-","0.006669","-0.000078","-0.002360"
"cng_business_line_Pharmacy","Dimension","cng_subtotal_order_received","","mean","25.581914","327","24.638497","342","-1.091181","[-4.178484, +1.996122]","-0.042654","[-16.3337%, +7.8029%]","0.488477","-","0.000077","-0.000003","-0.000085","23.770098","348","-1.651306","[-4.552118, +1.249506]","-0.064550","[-17.7943%, +4.8843%]","0.264541","-","0.000077","-0.000004","-0.000125"
"consumer_is_dashpass_0","Dimension","cng_subtotal_order_received","","mean","25.879399","442,754","25.911893","455,822","0.037187","[-0.115534, +0.189907]","0.001437","[-0.4464%, +0.7338%]","0.633192","-","0.142312","0.000175","0.005293","25.875511","442,837","-0.007043","[-0.156154, +0.142069]","-0.000272","[-0.6034%, +0.549%]","0.926244","-","0.142312","-0.000033","-0.001002"
"consumer_is_dashpass_1","Dimension","cng_subtotal_order_received","","mean","31.853804","603,968","31.904619","622,245","0.045741","[-0.073406, +0.164889]","0.001436","[-0.2304%, +0.5176%]","0.451788","-","0.255774","0.000388","0.011716","31.861568","604,352","0.011859","[-0.103894, +0.127613]","0.000372","[-0.3262%, +0.4006%]","0.840850","-","0.255774","0.000101","0.003036"
"consumer_is_dashpass_NULL","Dimension","cng_subtotal_order_received","","mean","26.375724","635","32.036320","614","5.660596","[+0.102635, +11.218557]","0.214614","[+0.3891%, +42.5336%]","0.045917","Significant","0.000214","0.000038","0.001137","28.830644","594","2.454919","[-2.281204, +7.191043]","0.093075","[-8.6489%, +27.2639%]","0.309664","-","0.000214","0.000017","0.000524"
"is_new_nv_user_0","Dimension","cng_subtotal_order_received","","mean","30.040404","950,930","30.091490","979,438","0.047788","[-0.044992, +0.140568]","0.001591","[-0.1498%, +0.4679%]","0.312731","-","0.373406","0.000591","0.017858","30.052184","951,515","-0.000350","[-0.090378, +0.089679]","-0.000012","[-0.3009%, +0.2985%]","0.993929","-","0.373406","-0.000004","-0.000131"
"is_new_nv_user_1","Dimension","cng_subtotal_order_received","","mean","24.841234","95,839","24.849149","98,677","0.007996","[-0.367674, +0.383666]","0.000322","[-1.4801%, +1.5445%]","0.966724","-","0.024694","0.000007","0.000198","24.759502","95,720","-0.083782","[-0.459113, +0.291548]","-0.003373","[-1.8482%, +1.1736%]","0.661742","-","0.024694","-0.000069","-0.002070"
"is_new_nv_user_NULL","Dimension","cng_subtotal_order_received","","mean","25.726172","588","31.365970","566","5.639798","[+0.027921, +11.251675]","0.219224","[+0.1085%, +43.7363%]","0.048871","Significant","0.000198","0.000034","0.001021","27.737050","548","2.010879","[-2.568806, +6.590563]","0.078165","[-9.9852%, +25.6181%]","0.389462","-","0.000198","0.000013","0.000397"
"consumers_mau","Metric","N/A","","mean","0.889595","5,508,685","0.889384","5,676,380","-0.000259","[-0.00061, +0.000092]","-0.000291","[-0.0685%, +0.0103%]","0.148037","-","0.356678","-0.000104","-0.000053","0.889633","5,507,000","0.000078","[-0.000276, +0.000431]","0.000087","[-0.031%, +0.0484%]","0.666908","-","0.356678","0.000031","0.000016"
"consumers_order_frequency_l_28_d","Metric","N/A","","mean","6.327785","4,903,846","6.329790","5,051,909","0.002399","[-0.005629, +0.010427]","0.000379","[-0.089%, +0.1648%]","0.558142","-","0.356919","0.000132","0.000856","6.325929","4,902,579","-0.001131","[-0.009215, +0.006953]","-0.000179","[-0.1456%, +0.1099%]","0.783884","-","0.356919","-0.000062","-0.000404"
"core_quality_hqdr","Metric","N/A","","mean","0.928981","4,652,666","0.928978","4,792,301","-0.000001","[-0.000212, +0.000209]","-0.000002","[-0.0228%, +0.0225%]","0.989606","-","0.423193","0.000000","0.000000","0.928758","4,651,308","-0.000223","[-0.000435, -0.000011]","-0.000240","[-0.0468%, -0.0012%]","0.039376","Significant","0.423193","-0.000101","-0.000094"
"dbd_attach_rate_post_checkout","Metric","N/A","","mean","0.032528","4,557,038","0.032088","4,694,058","-0.000440","[-0.000602, -0.000278]","-0.013528","[-1.8521%, -0.8535%]","0.000000","Significant","0.431503","-0.005743","-0.000190","0.032351","4,555,970","-0.000177","[-0.00034, -0.000013]","-0.005427","[-1.0467%, -0.0388%]","0.034780","Significant","0.431503","-0.002304","-0.000076"
"dbd_attach_rate_pre_and_post","Metric","N/A","","mean","0.044864","4,557,038","0.045133","4,694,058","0.000270","[+0.000065, +0.000475]","0.006018","[+0.144%, +1.0596%]","0.009987","Significant","0.431503","0.002687","0.000117","0.045033","4,555,970","0.000168","[-0.000039, +0.000375]","0.003736","[-0.0878%, +0.8351%]","0.112511","-","0.431503","0.001668","0.000072"
"dbd_attach_rate_pre_checkout","Metric","N/A","","mean","0.012336","4,557,038","0.013046","4,694,058","0.000710","[+0.000592, +0.000827]","0.057525","[+4.8001%, +6.7049%]","0.000000","Significant","0.431503","0.029759","0.000306","0.012682","4,555,970","0.000345","[+0.000227, +0.000463]","0.027969","[+1.8402%, +3.7536%]","0.000000","Significant","0.431503","0.014466","0.000149"
"dbd_attach_rate_pre_checkout_cart","Metric","N/A","","mean","0.011815","5,446,660","0.012054","5,612,000","0.000238","[+0.000133, +0.000344]","0.020154","[+1.1224%, +2.9084%]","0.000010","Significant","0.517435","0.010409","0.000123","0.011752","5,444,883","-0.000064","[-0.00017, +0.000042]","-0.005399","[-1.4359%, +0.3561%]","0.237582","-","0.517435","-0.002788","-0.000033"
"dbd_attach_rate_pre_checkout_cart_drinks","Metric","N/A","","mean","0.002847","5,446,660","0.002871","5,612,000","0.000025","[-0.000032, +0.000082]","0.008665","[-1.1339%, +2.8669%]","0.395901","-","0.551109","0.004727","0.000014","0.002865","5,444,883","0.000019","[-0.000038, +0.000077]","0.006732","[-1.3428%, +2.6891%]","0.512807","-","0.551109","0.003671","0.000011"
"dbd_attach_rate_pre_checkout_cart_gx_staples","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-"
"dbd_attach_rate_pre_checkout_cart_reorder","Metric","N/A","","mean","0.013908","5,446,660","0.013987","5,612,000","0.000080","[-0.000151, +0.000311]","0.005750","[-1.0863%, +2.2362%]","0.497555","-","0.544786","0.002944","0.000044","0.014026","5,444,883","0.000117","[-0.000116, +0.00035]","0.008402","[-0.8369%, +2.5174%]","0.326133","-","0.544786","0.004301","0.000064"
"dbd_avg_o2_20_late","Metric","N/A","","mean","0.031094","439,641","0.031312","455,003","0.000218","[-0.000414, +0.000849]","0.006999","[-1.3313%, +2.7311%]","0.499439","-","0.446990","0.003099","0.000097","0.030565","440,018","-0.000530","[-0.001163, +0.000102]","-0.017058","[-3.7412%, +0.3296%]","0.100469","-","0.446990","-0.007558","-0.000237"
"dbd_avg_o2_cancellations","Metric","N/A","","mean","0.025182","448,956","0.025166","464,607","-0.000018","[-0.000579, +0.000544]","-0.000697","[-2.2994%, +2.1601%]","0.951160","-","0.447123","-0.000315","-0.000008","0.025099","449,429","-0.000074","[-0.00064, +0.000491]","-0.002946","[-2.54%, +1.9508%]","0.797060","-","0.447123","-0.001333","-0.000033"
"dbd_avg_o2_dx_cost","Metric","N/A","","mean","4.356328","448,981","4.359002","464,639","0.003470","[-0.009539, +0.016478]","0.000797","[-0.219%, +0.3783%]","0.601124","-","0.447122","0.000358","0.001553","4.364135","449,453","0.006407","[-0.006682, +0.019497]","0.001471","[-0.1534%, +0.4475%]","0.337358","-","0.447122","0.000662","0.002868"
"dbd_avg_o2_gov_1pc","Metric","N/A","","mean","18.005525","12,293","17.963030","12,524","-0.054611","[-0.425205, +0.315984]","-0.003033","[-2.3615%, +1.7549%]","0.772719","-","0.469252","-0.001383","-0.025642","17.933051","11,945","-0.144089","[-0.506387, +0.218209]","-0.008002","[-2.8124%, +1.2119%]","0.435690","-","0.469252","-0.003663","-0.067899"
"dbd_avg_o2_gov_3pc","Metric","N/A","","mean","16.249814","110,164","16.211250","113,964","-0.034472","[-0.134563, +0.065619]","-0.002121","[-0.8281%, +0.4038%]","0.499657","-","0.427917","-0.000881","-0.014736","16.249891","110,873","0.000241","[-0.100678, +0.10116]","0.000015","[-0.6196%, +0.6225%]","0.996266","-","0.427917","0.000006","0.000103"
"dbd_avg_o2_gov_alc","Metric","N/A","","mean","28.383596","16,311","28.260236","17,316","-0.076275","[-0.572469, +0.419919]","-0.002687","[-2.0169%, +1.4794%]","0.763197","-","0.421195","-0.001158","-0.032146","28.322434","16,622","-0.047511","[-0.546801, +0.45178]","-0.001674","[-1.9265%, +1.5917%]","0.852050","-","0.421195","-0.000722","-0.020032"
"dbd_avg_o2_gov_flowers","Metric","N/A","","mean","40.021910","238","41.832771","272","1.810861","[-3.453696, +7.075418]","0.045247","[-8.6295%, +17.6789%]","0.500201","-","0.378955","0.016962","0.684020","44.605234","280","4.656981","[-0.623409, +9.937371]","0.116361","[-1.5577%, +24.8298%]","0.083886","-","0.378955","0.043904","1.770459"
"dbd_avg_o2_gov_grocery","Metric","N/A","","mean","26.426492","41,341","26.146347","43,109","-0.275737","[-0.611173, +0.0597]","-0.010434","[-2.3127%, +0.2259%]","0.107150","-","0.416156","-0.004337","-0.114939","26.291967","41,545","-0.167203","[-0.503106, +0.1687]","-0.006327","[-1.9038%, +0.6384%]","0.329256","-","0.416156","-0.002629","-0.069682"
"dbd_avg_o2_gov_nv","Metric","N/A","","mean","20.240035","179,952","20.176224","186,602","-0.061430","[-0.183014, +0.060154]","-0.003035","[-0.9042%, +0.2972%]","0.322043","-","0.428293","-0.001281","-0.026335","20.213504","180,866","-0.036609","[-0.157762, +0.084544]","-0.001809","[-0.7795%, +0.4177%]","0.553686","-","0.428293","-0.000764","-0.015704"
"dbd_avg_o2_gov_pets","Metric","N/A","","mean","39.641402","1,248","39.541066","1,270","0.025093","[-2.613304, +2.66349]","0.000633","[-6.5924%, +6.719%]","0.985128","-","0.431722","0.000275","0.010819","38.734011","1,265","-1.062753","[-3.614701, +1.489196]","-0.026809","[-9.1185%, +3.7567%]","0.414373","-","0.431722","-0.011674","-0.459246"
"dbd_avg_o2_gov_rx","Metric","N/A","","mean","19.162726","302,361","19.174723","312,448","0.011684","[-0.05086, +0.074228]","0.000610","[-0.2654%, +0.3874%]","0.714248","-","0.458806","0.000276","0.005366","19.173485","301,848","0.008471","[-0.054377, +0.071319]","0.000442","[-0.2838%, +0.3722%]","0.791652","-","0.458806","0.000200","0.003891"
"dbd_avg_o2_hqdr","Metric","N/A","","mean","0.922278","448,979","0.922158","464,638","-0.000122","[-0.001087, +0.000843]","-0.000132","[-0.1178%, +0.0914%]","0.803965","-","0.447122","-0.000059","-0.000055","0.922952","449,451","0.000691","[-0.000279, +0.001662]","0.000750","[-0.0303%, +0.1802%]","0.162580","-","0.447122","0.000335","0.000310"
"dbd_avg_o2_mi","Metric","N/A","","mean","0.015677","439,664","0.015451","455,034","-0.000226","[-0.000675, +0.000224]","-0.014389","[-4.3047%, +1.4269%]","0.325069","-","0.446988","-0.006598","-0.000101","0.015624","440,040","-0.000059","[-0.000514, +0.000396]","-0.003756","[-3.2802%, +2.529%]","0.799909","-","0.446988","-0.001723","-0.000026"
"dbd_avg_o2_nd","Metric","N/A","","mean","0.003929","439,641","0.004145","455,003","0.000216","[-0.000012, +0.000445]","0.055086","[-0.303%, +11.3203%]","0.063203","-","0.446990","0.025043","0.000097","0.004036","440,018","0.000108","[-0.000121, +0.000336]","0.027376","[-3.081%, +8.5562%]","0.356448","-","0.446990","0.012453","0.000048"
"dbd_avg_o2_package","Metric","N/A","","mean","0.692302","439,641","0.694704","455,002","0.002379","[+0.000638, +0.00412]","0.003436","[+0.0922%, +0.5951%]","0.007398","Significant","0.446988","0.001568","0.001064","0.693643","440,016","0.001394","[-0.00036, +0.003149]","0.002014","[-0.052%, +0.4548%]","0.119283","-","0.446988","0.000919","0.000624"
"dbd_avg_o2_sdb","Metric","N/A","","mean","0.666094","448,981","0.667149","464,639","0.001032","[-0.000729, +0.002794]","0.001550","[-0.1095%, +0.4195%]","0.250790","-","0.447122","0.000705","0.000462","0.666332","449,453","0.000341","[-0.001434, +0.002116]","0.000512","[-0.2154%, +0.3177%]","0.706606","-","0.447122","0.000233","0.000153"
"dbd_avg_o2_subtotal_1pc","Metric","N/A","","mean","12.780843","12,293","12.721491","12,524","-0.074404","[-0.391182, +0.242373]","-0.005822","[-3.0607%, +1.8964%]","0.645261","-","0.469252","-0.002663","-0.034936","12.740503","11,945","-0.116320","[-0.428133, +0.195492]","-0.009101","[-3.3498%, +1.5296%]","0.464684","-","0.469252","-0.004178","-0.054813"
"dbd_avg_o2_subtotal_3pc","Metric","N/A","","mean","11.146039","110,164","11.128072","113,964","-0.010257","[-0.094735, +0.074222]","-0.000920","[-0.8499%, +0.6659%]","0.811911","-","0.427917","-0.000385","-0.004384","11.145252","110,873","0.000000","[-0.085298, +0.085297]","0.000000","[-0.7653%, +0.7653%]","0.999993","-","0.427917","0.000000","0.000000"
"dbd_avg_o2_subtotal_alc","Metric","N/A","","mean","21.463170","16,311","21.407995","17,316","-0.007520","[-0.413953, +0.398912]","-0.000350","[-1.9287%, +1.8586%]","0.971070","-","0.421195","-0.000152","-0.003169","21.452002","16,622","0.003238","[-0.404948, +0.411425]","0.000151","[-1.8867%, +1.9169%]","0.987594","-","0.421195","0.000066","0.001365"
"dbd_avg_o2_subtotal_flowers","Metric","N/A","","mean","34.906640","238","36.362662","272","1.456022","[-2.730948, +5.642991]","0.041712","[-7.8236%, +16.166%]","0.495505","-","0.378955","0.015949","0.549986","38.467760","280","3.636047","[-0.604106, +7.8762]","0.104165","[-1.7306%, +22.5636%]","0.092817","-","0.378955","0.040087","1.382328"
"dbd_avg_o2_subtotal_grocery","Metric","N/A","","mean","19.714949","41,341","19.526339","43,109","-0.184863","[-0.473359, +0.103633]","-0.009377","[-2.401%, +0.5257%]","0.209149","-","0.416156","-0.003944","-0.077059","19.665472","41,545","-0.081766","[-0.370549, +0.207016]","-0.004147","[-1.8795%, +1.05%]","0.578931","-","0.416156","-0.001744","-0.034076"
